#locus_tag	gene_name
PECH_004479	PECH_004479
PECH_004480	PECH_004480
PECH_004481	PECH_004481
PECH_004482	PECH_004482
PECH_004483	PECH_004483
PECH_004484	PECH_004484
PECH_004485	PECH_004485
PECH_004486	PECH_004486
PECH_004487	PECH_004487
PECH_004488	PECH_004488
PECH_004490	PECH_004490
PECH_004491	PECH_004491
PECH_004492	PECH_004492
PECH_004493	PECH_004493
PECH_004494	PECH_004494
PECH_004495	PECH_004495
PECH_004496	PECH_004496
PECH_004497	PECH_004497
PECH_004498	PECH_004498
PECH_004499	PECH_004499
PECH_004500	PECH_004500
PECH_004501	PECH_004501
PECH_004502	PECH_004502
PECH_004503	PECH_004503
PECH_004504	PECH_004504
PECH_004506	PECH_004506
PECH_004507	PECH_004507
PECH_004508	PECH_004508
PECH_004509	PECH_004509
PECH_004510	PECH_004510
PECH_004511	PECH_004511
PECH_004512	PECH_004512
PECH_004513	PECH_004513
PECH_004514	PECH_004514
PECH_004515	PECH_004515
PECH_004516	PECH_004516
PECH_004517	PECH_004517
PECH_004518	PECH_004518
PECH_004519	PECH_004519
PECH_004520	PECH_004520
PECH_004521	PECH_004521
PECH_004522	PECH_004522
PECH_004523	PECH_004523
PECH_004524	PECH_004524
PECH_004525	PECH_004525
PECH_004528	PECH_004528
PECH_004529	PECH_004529
PECH_004530	PECH_004530
PECH_004531	PECH_004531
PECH_004532	PECH_004532
PECH_004533	PECH_004533
PECH_004534	PECH_004534
PECH_004535	PECH_004535
PECH_004536	PECH_004536
PECH_004537	PECH_004537
PECH_004539	PECH_004539
PECH_004540	PECH_004540
PECH_004541	PECH_004541
PECH_004542	PECH_004542
PECH_004543	PECH_004543
PECH_004544	PECH_004544
PECH_004545	PECH_004545
PECH_004546	PECH_004546
PECH_004547	PECH_004547
PECH_004548	PECH_004548
PECH_004549	PECH_004549
PECH_004550	PECH_004550
PECH_004551	PECH_004551
PECH_004552	PECH_004552
PECH_004554	PECH_004554
PECH_004555	PECH_004555
PECH_004556	PECH_004556
PECH_004557	PECH_004557
PECH_004558	PECH_004558
PECH_004559	PECH_004559
PECH_004560	PECH_004560
PECH_004561	PECH_004561
PECH_004562	PECH_004562
PECH_004563	PECH_004563
PECH_004566	PECH_004566
PECH_004567	PECH_004567
PECH_004568	PECH_004568
PECH_004569	PECH_004569
PECH_004570	PECH_004570
PECH_004571	PECH_004571
PECH_004572	PECH_004572
PECH_004573	PECH_004573
PECH_004574	PECH_004574
PECH_004575	PECH_004575
PECH_004576	PECH_004576
PECH_004577	PECH_004577
PECH_004578	PECH_004578
PECH_004579	PECH_004579
PECH_004580	PECH_004580
PECH_004581	PECH_004581
PECH_004584	PECH_004584
PECH_004585	PECH_004585
PECH_004586	PECH_004586
PECH_004587	PECH_004587
PECH_004588	PECH_004588
PECH_004589	PECH_004589
PECH_004590	PECH_004590
PECH_004591	PECH_004591
PECH_004592	PECH_004592
PECH_004594	PECH_004594
PECH_004595	PECH_004595
PECH_004596	PECH_004596
PECH_004597	PECH_004597
PECH_004598	PECH_004598
PECH_004599	PECH_004599
PECH_004600	PECH_004600
PECH_004601	PECH_004601
PECH_004602	PECH_004602
PECH_004603	PECH_004603
PECH_004604	PECH_004604
PECH_004605	PECH_004605
PECH_004606	PECH_004606
PECH_004608	PECH_004608
PECH_004609	PECH_004609
PECH_004610	PECH_004610
PECH_004611	PECH_004611
PECH_004612	PECH_004612
PECH_004613	PECH_004613
PECH_004614	PECH_004614
PECH_004615	PECH_004615
PECH_004616	PECH_004616
PECH_004617	PECH_004617
PECH_004618	PECH_004618
PECH_004619	PECH_004619
PECH_004620	PECH_004620
PECH_004621	PECH_004621
PECH_004622	PECH_004622
PECH_004623	PECH_004623
PECH_004624	PECH_004624
PECH_004625	PECH_004625
PECH_004626	PECH_004626
PECH_004627	PECH_004627
PECH_004628	PECH_004628
PECH_004629	PECH_004629
PECH_004630	PECH_004630
PECH_004631	PECH_004631
PECH_004632	PECH_004632
PECH_004634	PECH_004634
PECH_004635	PECH_004635
PECH_004636	PECH_004636
PECH_004637	PECH_004637
PECH_004638	PECH_004638
PECH_004639	PECH_004639
PECH_004641	PECH_004641
PECH_004642	PECH_004642
PECH_004643	PECH_004643
PECH_004644	PECH_004644
PECH_004645	PECH_004645
PECH_004646	PECH_004646
PECH_004647	PECH_004647
PECH_004648	PECH_004648
PECH_004649	PECH_004649
PECH_004650	PECH_004650
PECH_004651	PECH_004651
PECH_004653	PECH_004653
PECH_004654	PECH_004654
PECH_004655	PECH_004655
PECH_004656	PECH_004656
PECH_004657	PECH_004657
PECH_004658	PECH_004658
PECH_004659	PECH_004659
PECH_004661	PECH_004661
PECH_004662	PECH_004662
PECH_004663	PECH_004663
PECH_004664	PECH_004664
PECH_004665	PECH_004665
PECH_004666	PECH_004666
PECH_004667	PECH_004667
PECH_004668	PECH_004668
PECH_004669	PECH_004669
PECH_004670	PECH_004670
PECH_004671	PECH_004671
PECH_004672	PECH_004672
PECH_004673	PECH_004673
PECH_004674	PECH_004674
PECH_004675	PECH_004675
PECH_004676	PECH_004676
PECH_004677	PECH_004677
PECH_004678	PECH_004678
PECH_004679	PECH_004679
PECH_004680	PECH_004680
PECH_004681	PECH_004681
PECH_004682	PECH_004682
PECH_004683	PECH_004683
PECH_004684	PECH_004684
PECH_004686	PECH_004686
PECH_004687	PECH_004687
PECH_004688	PECH_004688
PECH_004689	PECH_004689
PECH_004690	PECH_004690
PECH_004691	PECH_004691
PECH_004692	PECH_004692
PECH_004693	PECH_004693
PECH_004694	PECH_004694
PECH_004695	PECH_004695
PECH_004696	PECH_004696
PECH_004697	PECH_004697
PECH_004698	PECH_004698
PECH_004699	PECH_004699
PECH_004700	PECH_004700
PECH_004701	PECH_004701
PECH_004702	PECH_004702
PECH_004703	PECH_004703
PECH_004704	PECH_004704
PECH_004705	PECH_004705
PECH_004706	PECH_004706
PECH_004707	PECH_004707
PECH_004708	PECH_004708
PECH_004709	PECH_004709
PECH_004710	PECH_004710
PECH_004713	PECH_004713
PECH_004714	PECH_004714
PECH_004715	HHFB
PECH_004716	PECH_004716
PECH_004717	PECH_004717
PECH_004718	PECH_004718
PECH_004719	PECH_004719
PECH_004720	PECH_004720
PECH_004721	PECH_004721
PECH_004722	PECH_004722
PECH_004724	PECH_004724
PECH_004725	PECH_004725
PECH_004726	PECH_004726
PECH_004727	PECH_004727
PECH_004729	PECH_004729
PECH_004731	PECH_004731
PECH_004732	PECH_004732
PECH_004733	PECH_004733
PECH_004734	PECH_004734
PECH_004735	PECH_004735
PECH_004736	PECH_004736
PECH_004737	PECH_004737
PECH_004739	PECH_004739
PECH_004740	PECH_004740
PECH_004741	PECH_004741
PECH_004742	PECH_004742
PECH_004743	PECH_004743
PECH_004747	PECH_004747
PECH_004748	PECH_004748
PECH_004749	PECH_004749
PECH_004750	PECH_004750
PECH_004751	PECH_004751
PECH_004752	PECH_004752
PECH_004753	PECH_004753
PECH_004754	PECH_004754
PECH_004755	PECH_004755
PECH_004756	PECH_004756
PECH_004757	PECH_004757
PECH_004758	PECH_004758
PECH_004759	PECH_004759
PECH_004760	PECH_004760
PECH_004761	PECH_004761
PECH_004762	PECH_004762
PECH_004763	PECH_004763
PECH_004765	PECH_004765
PECH_004766	PECH_004766
PECH_004767	PECH_004767
PECH_004768	PECH_004768
PECH_004769	PECH_004769
PECH_004770	PECH_004770
PECH_004771	PECH_004771
PECH_004772	PECH_004772
PECH_004773	PECH_004773
PECH_004774	PECH_004774
PECH_004775	PECH_004775
PECH_004776	PECH_004776
PECH_004777	PECH_004777
PECH_004778	PECH_004778
PECH_004779	PECH_004779
PECH_004780	PECH_004780
PECH_004781	PECH_004781
PECH_004782	PECH_004782
PECH_004783	PECH_004783
PECH_004784	PECH_004784
PECH_004785	PECH_004785
PECH_004786	PECH_004786
PECH_004788	PECH_004788
PECH_004791	PECH_004791
PECH_004792	PECH_004792
PECH_004793	PECH_004793
PECH_004794	PECH_004794
PECH_004795	PECH_004795
PECH_004796	PECH_004796
PECH_004797	PECH_004797
PECH_004798	PECH_004798
PECH_004799	PECH_004799
PECH_004800	PECH_004800
PECH_004801	PECH_004801
PECH_004804	PECH_004804
PECH_004807	PECH_004807
PECH_004808	PECH_004808
PECH_004809	PECH_004809
PECH_004810	PECH_004810
PECH_004811	PECH_004811
PECH_004813	PECH_004813
PECH_004814	PECH_004814
PECH_004815	PECH_004815
PECH_004816	PECH_004816
PECH_004817	PECH_004817
PECH_004818	PECH_004818
PECH_004819	PECH_004819
PECH_004820	PECH_004820
PECH_004821	PECH_004821
PECH_004822	PECH_004822
PECH_004823	PECH_004823
PECH_004824	PECH_004824
PECH_004825	PECH_004825
PECH_004826	PECH_004826
PECH_004827	PECH_004827
PECH_004828	PECH_004828
PECH_004829	PECH_004829
PECH_004830	PECH_004830
PECH_004831	PECH_004831
PECH_004832	PECH_004832
PECH_004833	PECH_004833
PECH_004834	PECH_004834
PECH_004835	PECH_004835
PECH_004837	PECH_004837
PECH_004838	PECH_004838
PECH_004839	PECH_004839
PECH_004840	PECH_004840
PECH_004841	PECH_004841
PECH_004842	PECH_004842
PECH_004843	PECH_004843
PECH_004844	PECH_004844
PECH_004845	PECH_004845
PECH_004846	ATG8
PECH_004848	PECH_004848
PECH_004849	PECH_004849
PECH_004850	PECH_004850
PECH_004851	PECH_004851
PECH_004852	PECH_004852
PECH_004853	PECH_004853
PECH_004854	PECH_004854
PECH_004855	PECH_004855
PECH_004856	PECH_004856
PECH_004857	PECH_004857
PECH_004858	PECH_004858
PECH_004859	PECH_004859
PECH_004860	PECH_004860
PECH_004861	PECH_004861
PECH_004862	PECH_004862
PECH_004863	PECH_004863
PECH_004864	PECH_004864
PECH_004865	PECH_004865
PECH_004866	PECH_004866
PECH_004867	PECH_004867
PECH_004868	PECH_004868
PECH_004869	PECH_004869
PECH_004870	PECH_004870
PECH_004871	PECH_004871
PECH_004872	PECH_004872
PECH_004873	PECH_004873
PECH_004874	PECH_004874
PECH_004875	PECH_004875
PECH_004876	PECH_004876
PECH_004877	PECH_004877
PECH_004878	PECH_004878
PECH_004879	PECH_004879
PECH_004880	PECH_004880
PECH_004882	PECH_004882
PECH_004883	PECH_004883
PECH_004884	PECH_004884
PECH_004885	PECH_004885
PECH_004886	PECH_004886
PECH_004887	PECH_004887
PECH_004888	PECH_004888
PECH_004889	PECH_004889
PECH_004890	PECH_004890
PECH_004891	PECH_004891
PECH_004892	PECH_004892
PECH_004893	PECH_004893
PECH_004894	PECH_004894
PECH_004895	PECH_004895
PECH_004896	PECH_004896
PECH_004897	PECH_004897
PECH_004898	PECH_004898
PECH_004899	PECH_004899
PECH_004900	PECH_004900
PECH_004901	PECH_004901
PECH_004902	PECH_004902
PECH_004903	PECH_004903
PECH_004905	PECH_004905
PECH_004906	PECH_004906
PECH_004909	PECH_004909
PECH_004910	PECH_004910
PECH_004911	PECH_004911
PECH_004912	PECH_004912
PECH_004913	PECH_004913
PECH_004914	PECH_004914
PECH_004917	PECH_004917
PECH_004918	PECH_004918
PECH_004919	PECH_004919
PECH_004921	PECH_004921
PECH_004922	PECH_004922
PECH_004923	PECH_004923
PECH_004928	PECH_004928
PECH_004929	PECH_004929
PECH_004930	PECH_004930
PECH_004932	PECH_004932
PECH_004933	PECH_004933
PECH_004934	PECH_004934
PECH_004935	PECH_004935
PECH_004936	PECH_004936
PECH_004937	PECH_004937
PECH_004938	PECH_004938
PECH_004939	PECH_004939
PECH_004940	PECH_004940
PECH_004941	PECH_004941
PECH_004942	PECH_004942
PECH_004943	PECH_004943
PECH_004944	PECH_004944
PECH_004945	PECH_004945
PECH_004946	PECH_004946
PECH_004947	PECH_004947
PECH_004948	PECH_004948
PECH_004949	PECH_004949
PECH_004950	PECH_004950
PECH_004951	PECH_004951
PECH_004953	PECH_004953
PECH_004954	PECH_004954
PECH_004955	PECH_004955
PECH_004956	PECH_004956
PECH_004957	PECH_004957
PECH_004958	PECH_004958
PECH_004960	PECH_004960
PECH_004961	PECH_004961
PECH_004962	PECH_004962
PECH_004963	PECH_004963
PECH_004964	PECH_004964
PECH_004967	PECH_004967
PECH_004968	PECH_004968
PECH_004969	PECH_004969
PECH_004970	PECH_004970
PECH_004971	PECH_004971
PECH_004972	PECH_004972
PECH_004973	PECH_004973
PECH_004976	PECH_004976
PECH_004977	PECH_004977
PECH_004978	PECH_004978
PECH_004979	PECH_004979
PECH_004980	PECH_004980
PECH_004981	PECH_004981
PECH_004982	PECH_004982
PECH_004983	PECH_004983
PECH_004984	PECH_004984
PECH_004985	PECH_004985
PECH_004986	PECH_004986
PECH_004987	PECH_004987
PECH_004988	PECH_004988
PECH_004989	PECH_004989
PECH_004990	PECH_004990
PECH_004991	PECH_004991
PECH_004992	PECH_004992
PECH_004993	PECH_004993
PECH_004994	PECH_004994
PECH_004995	PECH_004995
PECH_004996	PECH_004996
PECH_004997	PECH_004997
PECH_004998	PECH_004998
PECH_004999	PECH_004999
PECH_005000	PECH_005000
PECH_005002	PECH_005002
PECH_005003	PECH_005003
PECH_005004	PECH_005004
PECH_005005	PECH_005005
PECH_005006	PECH_005006
PECH_005007	PECH_005007
PECH_005008	PECH_005008
PECH_005009	PECH_005009
PECH_005010	PECH_005010
PECH_005011	PECH_005011
PECH_005012	PECH_005012
PECH_005013	PECH_005013
PECH_005014	PECH_005014
PECH_005015	PECH_005015
PECH_005016	PECH_005016
PECH_005017	PECH_005017
PECH_005018	PECH_005018
PECH_005019	PECH_005019
PECH_005020	PECH_005020
PECH_005021	PECH_005021
PECH_005022	PECH_005022
PECH_005023	PECH_005023
PECH_005024	PECH_005024
PECH_005025	PECH_005025
PECH_005026	PECH_005026
PECH_005027	PECH_005027
PECH_005028	PECH_005028
PECH_005029	PECH_005029
PECH_005030	PECH_005030
PECH_005031	PECH_005031
PECH_005032	PECH_005032
PECH_005033	PECH_005033
PECH_005034	PECH_005034
PECH_005035	PECH_005035
PECH_005036	PECH_005036
PECH_005037	PECH_005037
PECH_005038	PECH_005038
PECH_005039	PECH_005039
PECH_005040	PECH_005040
PECH_005041	PECH_005041
PECH_005042	PECH_005042
PECH_005043	PECH_005043
PECH_005044	PECH_005044
PECH_005045	PECH_005045
PECH_005046	PECH_005046
PECH_005047	PECH_005047
PECH_005049	PECH_005049
PECH_005050	PECH_005050
PECH_005051	PECH_005051
PECH_005052	PECH_005052
PECH_005053	PECH_005053
PECH_005054	PECH_005054
PECH_005055	PECH_005055
PECH_005056	PECH_005056
PECH_005057	PECH_005057
PECH_005058	PECH_005058
PECH_005059	PECH_005059
PECH_005060	PECH_005060
PECH_005061	PECH_005061
PECH_005062	PECH_005062
PECH_005063	PECH_005063
PECH_005064	PECH_005064
PECH_005065	PECH_005065
PECH_005066	PECH_005066
PECH_005067	PECH_005067
PECH_005068	PECH_005068
PECH_005069	PECH_005069
PECH_005070	PECH_005070
PECH_005071	PECH_005071
PECH_005072	PECH_005072
PECH_005073	PECH_005073
PECH_005074	PECH_005074
PECH_005075	PECH_005075
PECH_005076	PECH_005076
PECH_005077	PECH_005077
PECH_005078	PECH_005078
PECH_005079	PECH_005079
PECH_005080	PECH_005080
PECH_005081	PECH_005081
PECH_005082	PECH_005082
PECH_005083	PECH_005083
PECH_005084	PECH_005084
PECH_005085	PECH_005085
PECH_005086	PECH_005086
PECH_005088	PECH_005088
PECH_005089	PECH_005089
PECH_005090	PECH_005090
PECH_005091	PECH_005091
PECH_005092	PECH_005092
PECH_005093	PECH_005093
PECH_005094	PECH_005094
PECH_005096	PECH_005096
PECH_005097	PECH_005097
PECH_005099	PECH_005099
PECH_005100	PECH_005100
PECH_005101	PECH_005101
PECH_005102	PECH_005102
PECH_005103	PECH_005103
PECH_005104	PECH_005104
PECH_005105	PECH_005105
PECH_005106	PECH_005106
PECH_005107	PECH_005107
PECH_005108	PECH_005108
PECH_005109	PECH_005109
PECH_005110	PECH_005110
PECH_005111	PECH_005111
PECH_005112	PECH_005112
PECH_005114	PECH_005114
PECH_005115	PECH_005115
PECH_005116	PECH_005116
PECH_005117	PECH_005117
PECH_005118	PECH_005118
PECH_005119	PECH_005119
PECH_005120	PECH_005120
PECH_005121	PECH_005121
PECH_005122	PECH_005122
PECH_005123	PECH_005123
PECH_005124	PECH_005124
PECH_005125	PECH_005125
PECH_005126	PECH_005126
PECH_005127	PECH_005127
PECH_005128	PECH_005128
PECH_005129	PECH_005129
PECH_005130	PECH_005130
PECH_005131	PECH_005131
PECH_005132	PECH_005132
PECH_005133	PECH_005133
PECH_005134	PECH_005134
PECH_005135	PECH_005135
PECH_005137	PECH_005137
PECH_005139	PECH_005139
PECH_005140	PECH_005140
PECH_005141	PECH_005141
PECH_005142	PECH_005142
PECH_005143	PECH_005143
PECH_005144	PECH_005144
PECH_005146	PECH_005146
PECH_005147	PECH_005147
PECH_005148	PECH_005148
PECH_005150	PECH_005150
PECH_005155	PECH_005155
PECH_005157	PECH_005157
PECH_005158	PECH_005158
PECH_005160	PECH_005160
PECH_005161	PECH_005161
PECH_005162	PECH_005162
PECH_005163	PECH_005163
PECH_005164	PECH_005164
PECH_005165	PECH_005165
PECH_005167	PECH_005167
PECH_005168	PECH_005168
PECH_005169	PECH_005169
PECH_005170	PECH_005170
PECH_005171	PECH_005171
PECH_005172	PECH_005172
PECH_005173	PECH_005173
PECH_005174	PECH_005174
PECH_005176	PECH_005176
PECH_005177	PECH_005177
PECH_005178	PECH_005178
PECH_005179	PECH_005179
PECH_005181	PECH_005181
PECH_005182	PECH_005182
PECH_005183	PECH_005183
PECH_005184	PECH_005184
PECH_005185	PECH_005185
PECH_005186	PECH_005186
PECH_005187	PECH_005187
PECH_005188	PECH_005188
PECH_005189	PECH_005189
PECH_005190	PECH_005190
PECH_005192	PECH_005192
PECH_005194	PECH_005194
PECH_005195	PECH_005195
PECH_005196	PECH_005196
PECH_005197	PECH_005197
PECH_005198	PECH_005198
PECH_005199	PECH_005199
PECH_005200	PECH_005200
PECH_005201	PECH_005201
PECH_005202	PECH_005202
PECH_005203	PECH_005203
PECH_005204	PECH_005204
PECH_005205	PECH_005205
PECH_005206	PECH_005206
PECH_005209	PECH_005209
PECH_005210	PECH_005210
PECH_005212	PECH_005212
PECH_005213	PECH_005213
PECH_005214	PECH_005214
PECH_005215	PECH_005215
PECH_005216	PECH_005216
PECH_005217	PECH_005217
PECH_005218	PECH_005218
PECH_005220	PECH_005220
PECH_005221	PECH_005221
PECH_005222	PECH_005222
PECH_005223	PECH_005223
PECH_005224	PECH_005224
PECH_005225	PECH_005225
PECH_005226	PECH_005226
PECH_005227	PECH_005227
PECH_005229	PECH_005229
PECH_005230	PECH_005230
PECH_005231	PECH_005231
PECH_005232	PECH_005232
PECH_005233	PECH_005233
PECH_005234	PECH_005234
PECH_005235	PECH_005235
PECH_005236	PECH_005236
PECH_005237	PECH_005237
PECH_005238	PECH_005238
PECH_005239	PECH_005239
PECH_005240	PECH_005240
PECH_005242	PECH_005242
PECH_005243	PECH_005243
PECH_005245	PECH_005245
PECH_005246	PECH_005246
PECH_005247	PECH_005247
PECH_005248	PECH_005248
PECH_005249	PECH_005249
PECH_005250	PECH_005250
PECH_005251	PECH_005251
PECH_005252	PECH_005252
PECH_005253	PECH_005253
PECH_005254	PECH_005254
PECH_005255	PECH_005255
PECH_005256	PECH_005256
PECH_005257	PECH_005257
PECH_005258	PECH_005258
PECH_005260	PECH_005260
PECH_005261	PECH_005261
PECH_005262	PECH_005262
PECH_005263	PECH_005263
PECH_005264	PECH_005264
PECH_005265	PECH_005265
PECH_005266	PECH_005266
PECH_005267	PECH_005267
PECH_005268	PECH_005268
PECH_005269	PECH_005269
PECH_005270	PECH_005270
PECH_005271	PECH_005271
PECH_005273	PECH_005273
PECH_005274	PECH_005274
PECH_005275	PECH_005275
PECH_005276	PECH_005276
PECH_005277	PECH_005277
PECH_005278	PECH_005278
PECH_005279	PECH_005279
PECH_005281	PECH_005281
PECH_005282	PECH_005282
PECH_005283	PECH_005283
PECH_005284	PECH_005284
PECH_005285	PECH_005285
PECH_005286	PECH_005286
PECH_005287	PECH_005287
PECH_005288	PECH_005288
PECH_005289	PECH_005289
PECH_005290	PECH_005290
PECH_005291	PECH_005291
PECH_005292	PECH_005292
PECH_005293	PECH_005293
PECH_005296	PECH_005296
PECH_005297	PECH_005297
PECH_005298	PECH_005298
PECH_005299	PECH_005299
PECH_005300	PECH_005300
PECH_005301	PECH_005301
PECH_005302	PECH_005302
PECH_005304	PECH_005304
PECH_005305	PECH_005305
PECH_005306	PECH_005306
PECH_005307	PECH_005307
PECH_005308	PECH_005308
PECH_005309	PECH_005309
PECH_005310	PECH_005310
PECH_005311	PECH_005311
PECH_005312	PECH_005312
PECH_005313	PECH_005313
PECH_005314	PECH_005314
PECH_005315	PECH_005315
PECH_005316	PECH_005316
PECH_005317	PECH_005317
PECH_005318	PECH_005318
PECH_005319	PECH_005319
PECH_005320	PECH_005320
PECH_005321	PECH_005321
PECH_005322	PECH_005322
PECH_005323	PECH_005323
PECH_005324	PECH_005324
PECH_005326	PECH_005326
PECH_005327	PECH_005327
PECH_005328	PECH_005328
PECH_005329	PECH_005329
PECH_005330	PECH_005330
PECH_005331	PECH_005331
PECH_005332	PECH_005332
PECH_005333	PECH_005333
PECH_005334	PECH_005334
PECH_005335	PECH_005335
PECH_005336	PECH_005336
PECH_005337	PECH_005337
PECH_005338	PECH_005338
PECH_005339	PECH_005339
PECH_005340	PECH_005340
PECH_005342	PECH_005342
PECH_005343	PECH_005343
PECH_005344	PECH_005344
PECH_005345	PECH_005345
PECH_005346	PECH_005346
PECH_005347	PECH_005347
PECH_005348	PECH_005348
PECH_005349	PECH_005349
PECH_005350	PECH_005350
PECH_005351	PECH_005351
PECH_005352	PECH_005352
PECH_005353	PECH_005353
PECH_005355	PECH_005355
PECH_005356	PECH_005356
PECH_005357	PECH_005357
PECH_005358	PECH_005358
PECH_005359	PECH_005359
PECH_005360	PECH_005360
PECH_005361	PECH_005361
PECH_005362	PECH_005362
PECH_005363	PECH_005363
PECH_005364	PECH_005364
PECH_005365	PECH_005365
PECH_005366	PECH_005366
PECH_005367	PECH_005367
PECH_005368	PECH_005368
PECH_005369	PECH_005369
PECH_005370	PECH_005370
PECH_005371	PECH_005371
PECH_005372	PECH_005372
PECH_005373	PECH_005373
PECH_005374	PECH_005374
PECH_005375	PECH_005375
PECH_005376	PECH_005376
PECH_005377	PECH_005377
PECH_005378	PECH_005378
PECH_005380	PECH_005380
PECH_005381	PECH_005381
PECH_005382	PECH_005382
PECH_005385	PECH_005385
PECH_005386	PECH_005386
PECH_005387	PECH_005387
PECH_005388	PECH_005388
PECH_005389	PECH_005389
PECH_005390	PECH_005390
PECH_005391	PECH_005391
PECH_005392	PECH_005392
PECH_005393	PECH_005393
PECH_005394	PECH_005394
PECH_005395	PECH_005395
PECH_005396	PECH_005396
PECH_005397	PECH_005397
PECH_005398	PECH_005398
PECH_005399	PECH_005399
PECH_005400	PECH_005400
PECH_005401	PECH_005401
PECH_005402	PECH_005402
PECH_005403	PECH_005403
PECH_005404	PECH_005404
PECH_005405	PECH_005405
PECH_005406	PECH_005406
PECH_005407	PECH_005407
PECH_005408	PECH_005408
PECH_005409	PECH_005409
PECH_005410	PECH_005410
PECH_005412	PECH_005412
PECH_005413	PECH_005413
PECH_005416	PECH_005416
PECH_005417	PECH_005417
PECH_005418	PECH_005418
PECH_005419	PECH_005419
PECH_005420	PECH_005420
PECH_005421	PECH_005421
PECH_005422	PECH_005422
PECH_005423	PECH_005423
PECH_005424	PECH_005424
PECH_005425	PECH_005425
PECH_005426	PECH_005426
PECH_005427	PECH_005427
PECH_005428	PECH_005428
PECH_005429	PECH_005429
PECH_005430	PECH_005430
PECH_005431	PECH_005431
PECH_005432	PECH_005432
PECH_005433	PECH_005433
PECH_005434	PECH_005434
PECH_005435	PECH_005435
PECH_005436	PECH_005436
PECH_005437	PECH_005437
PECH_005438	PECH_005438
PECH_005439	PECH_005439
PECH_005440	PECH_005440
PECH_005441	PECH_005441
PECH_005442	PECH_005442
PECH_005443	PECH_005443
PECH_005444	PECH_005444
PECH_005445	PECH_005445
PECH_005446	PECH_005446
PECH_005447	PECH_005447
PECH_005448	PECH_005448
PECH_005450	PECH_005450
PECH_005452	PECH_005452
PECH_005453	PECH_005453
PECH_005454	PECH_005454
PECH_005455	PECH_005455
PECH_005456	PECH_005456
PECH_005457	PECH_005457
PECH_005458	PECH_005458
PECH_005459	PECH_005459
PECH_005460	PECH_005460
PECH_005461	PECH_005461
PECH_005462	PECH_005462
PECH_005463	PECH_005463
PECH_005464	PECH_005464
PECH_005465	PECH_005465
PECH_005466	PECH_005466
PECH_005467	PECH_005467
PECH_005468	PECH_005468
PECH_005469	PECH_005469
PECH_005472	PECH_005472
PECH_005473	PECH_005473
PECH_005474	PECH_005474
PECH_005475	PECH_005475
PECH_005476	PECH_005476
PECH_005477	PECH_005477
PECH_005478	PECH_005478
PECH_005479	PECH_005479
PECH_005480	PECH_005480
PECH_005481	PECH_005481
PECH_005482	PECH_005482
PECH_005483	PECH_005483
PECH_005484	PECH_005484
PECH_005486	PECH_005486
PECH_005487	PECH_005487
PECH_005488	PECH_005488
PECH_005489	PECH_005489
PECH_005492	PECH_005492
PECH_005493	PECH_005493
PECH_005494	PECH_005494
PECH_005495	PECH_005495
PECH_005496	PECH_005496
PECH_005498	PECH_005498
PECH_005499	PECH_005499
PECH_005500	PECH_005500
PECH_005501	PECH_005501
PECH_005502	PECH_005502
PECH_005503	PECH_005503
PECH_005504	PECH_005504
PECH_005505	PECH_005505
PECH_005506	PECH_005506
PECH_005507	PECH_005507
PECH_005508	PECH_005508
PECH_005509	PECH_005509
PECH_005510	PECH_005510
PECH_005511	PECH_005511
PECH_005512	PECH_005512
PECH_005513	PECH_005513
PECH_005514	PECH_005514
PECH_005515	PECH_005515
PECH_005519	PECH_005519
PECH_005520	PECH_005520
PECH_005521	PECH_005521
PECH_005522	PECH_005522
PECH_005523	PECH_005523
PECH_005525	PECH_005525
PECH_005526	PECH_005526
PECH_005527	PECH_005527
PECH_005529	PECH_005529
PECH_005530	PECH_005530
PECH_005531	PECH_005531
PECH_005532	PECH_005532
PECH_005533	PECH_005533
PECH_005534	PECH_005534
PECH_005535	PECH_005535
PECH_005536	PECH_005536
PECH_005537	PECH_005537
PECH_005538	PECH_005538
PECH_005539	PECH_005539
PECH_005540	PECH_005540
PECH_005542	PECH_005542
PECH_005544	PECH_005544
PECH_005545	PECH_005545
PECH_005546	PECH_005546
PECH_005547	PECH_005547
PECH_005549	PECH_005549
PECH_005550	PECH_005550
PECH_005551	PECH_005551
PECH_005552	PECH_005552
PECH_005553	PECH_005553
PECH_005555	PECH_005555
PECH_005556	PECH_005556
PECH_005557	PECH_005557
PECH_005558	PECH_005558
PECH_005559	PECH_005559
PECH_005560	PECH_005560
PECH_005561	PECH_005561
PECH_005562	PECH_005562
PECH_005563	PECH_005563
PECH_005564	UBC2
PECH_005565	PECH_005565
PECH_005566	PECH_005566
PECH_005567	PECH_005567
PECH_005568	PECH_005568
PECH_005569	PECH_005569
PECH_005570	PECH_005570
PECH_005572	PECH_005572
PECH_005573	PECH_005573
PECH_005574	PECH_005574
PECH_005575	PECH_005575
PECH_005576	PECH_005576
PECH_005577	PECH_005577
PECH_005578	PECH_005578
PECH_005581	PECH_005581
PECH_005582	PECH_005582
PECH_005583	PECH_005583
PECH_005584	PECH_005584
PECH_005585	PECH_005585
PECH_005586	PECH_005586
PECH_005587	PECH_005587
PECH_005588	PECH_005588
PECH_005589	PECH_005589
PECH_005590	PECH_005590
PECH_005591	PECH_005591
PECH_005592	PECH_005592
PECH_005593	PECH_005593
PECH_005594	PECH_005594
PECH_005596	PECH_005596
