#tf_id	tg_id	regulatory_function
NCU07788	NCU02951	+
NCU07788	NCU02952	+
NCU07788	NCU02954	+
NCU07788	NCU02955	+
NCU07788	NCU02956	+
NCU07788	NCU02959	-
NCU07788	NCU02966	+
NCU07788	NCU02967	+
NCU07788	NCU02969	-
NCU07788	NCU02972	+
NCU07788	NCU02975	+
NCU07788	NCU02979	+
NCU07788	NCU02990	-
NCU07788	NCU02991	-
NCU07788	NCU03004	+
NCU07788	NCU03007	+
NCU07788	NCU03009	+
NCU07788	NCU03010	+
NCU07788	NCU03011	-
NCU07788	NCU03013	+
NCU07788	NCU03015	-
NCU07788	NCU03016	-
NCU07788	NCU03018	+
NCU07788	NCU03030	+
NCU07788	NCU03031	+
NCU07788	NCU03032	-
NCU07788	NCU03036	-
NCU07788	NCU03038	+
NCU07788	NCU03042	+
NCU07788	NCU03043	-
NCU07788	NCU03049	-
NCU07788	NCU03051	+
NCU07788	NCU03052	-
NCU07788	NCU03053	-
NCU07788	NCU03055	+
NCU07788	NCU03056	-
NCU07788	NCU03061	+
NCU07788	NCU03062	+
NCU07788	NCU03066	+
NCU07788	NCU03071	+
NCU07788	NCU03076	-
NCU07788	NCU03080	+
NCU07788	NCU03086	-
NCU07788	NCU03089	+
NCU07788	NCU03091	-
NCU07788	NCU03092	+
NCU07788	NCU03094	+
NCU07788	NCU03097	-
NCU07788	NCU03098	-
NCU07788	NCU03102	+
NCU07788	NCU03105	-
NCU07788	NCU03107	+
NCU07788	NCU03109	-
NCU07788	NCU03117	+
NCU07788	NCU03118	+
NCU07788	NCU03120	+
NCU07788	NCU03121	-
NCU07788	NCU03133	+
NCU07788	NCU03135	+
NCU07788	NCU03139	+
NCU07788	NCU03141	+
NCU07788	NCU03145	+
NCU07788	NCU03150	+
NCU07788	NCU03151	+
NCU07788	NCU03152	+
NCU07788	NCU03153	-
NCU07788	NCU03154	+
NCU07788	NCU03157	-
NCU07788	NCU03166	+
NCU07788	NCU03172	-
NCU07788	NCU03177	+
NCU07788	NCU03180	-
NCU07788	NCU03181	-
NCU07788	NCU03188	-
NCU07788	NCU03189	-
NCU07788	NCU03190	-
NCU07788	NCU03194	+
NCU07788	NCU03197	+
NCU07788	NCU03198	-
NCU07788	NCU03202	-
NCU07788	NCU03205	+
NCU07788	NCU03214	-
NCU07788	NCU03217	+
NCU07788	NCU03219	+
NCU07788	NCU03223	+
NCU07788	NCU03228	-
NCU07788	NCU03229	+
NCU07788	NCU03230	+
NCU07788	NCU03231	+
NCU07788	NCU03235	+
NCU07788	NCU03238	+
NCU07788	NCU03239	+
NCU07788	NCU03240	+
NCU07788	NCU03241	+
NCU07788	NCU03242	+
NCU07788	NCU03248	-
NCU07788	NCU03257	+
NCU07788	NCU03258	+
NCU07788	NCU03260	+
NCU07788	NCU03263	+
NCU07788	NCU03267	+
NCU07788	NCU03268	+
NCU07788	NCU03270	+
NCU07788	NCU03271	+
NCU07788	NCU03274	+
NCU07788	NCU03278	+
NCU07788	NCU03279	-
NCU07788	NCU03282	+
NCU07788	NCU03283	+
NCU07788	NCU03287	-
NCU07788	NCU03288	-
NCU07788	NCU03290	-
NCU07788	NCU03292	+
NCU07788	NCU03293	+
NCU07788	NCU03294	-
NCU07788	NCU03295	-
NCU07788	NCU03297	+
NCU07788	NCU03302	+
NCU07788	NCU03313	-
NCU07788	NCU03318	-
NCU07788	NCU03320	-
NCU07788	NCU03321	+
NCU07788	NCU03322	-
NCU07788	NCU03323	-
NCU07788	NCU03330	-
NCU07788	NCU03332	-
NCU07788	NCU03333	+
NCU07788	NCU03337	-
NCU07788	NCU03342	-
NCU07788	NCU03343	+
NCU07788	NCU03346	-
NCU07788	NCU03347	+
NCU07788	NCU03348	-
NCU07788	NCU03350	-
NCU07788	NCU03354	-
NCU07788	NCU03358	-
NCU07788	NCU03363	+
NCU07788	NCU03365	+
NCU07788	NCU03367	-
NCU07788	NCU03370	+
NCU07788	NCU03372	-
NCU07788	NCU03373	-
NCU07788	NCU03374	-
NCU07788	NCU03378	-
NCU07788	NCU03380	+
NCU07788	NCU03381	+
NCU07788	NCU03383	-
NCU07788	NCU03384	-
NCU07788	NCU03385	-
NCU07788	NCU03393	+
NCU07788	NCU03394	+
NCU07788	NCU03396	+
NCU07788	NCU03398	-
NCU07788	NCU03402	-
NCU07788	NCU03406	+
NCU07788	NCU03408	+
NCU07788	NCU03410	-
NCU07788	NCU03413	-
NCU07788	NCU03415	-
NCU07788	NCU03418	-
NCU07788	NCU03420	-
NCU07788	NCU03422	+
NCU07788	NCU03423	+
NCU07788	NCU03425	+
NCU07788	NCU03426	-
NCU07788	NCU03429	-
NCU07788	NCU03433	+
NCU07788	NCU03437	-
NCU07788	NCU03441	-
NCU07788	NCU03451	-
NCU07788	NCU03462	-
NCU07788	NCU03466	+
NCU07788	NCU03471	-
NCU07788	NCU03472	-
NCU07788	NCU03478	-
NCU07788	NCU03484	-
NCU07788	NCU03485	-
NCU07788	NCU03489	-
NCU07788	NCU03491	+
NCU07788	NCU03492	+
NCU07788	NCU03496	+
NCU07788	NCU03497	+
NCU07788	NCU03498	+
NCU07788	NCU03500	+
NCU07788	NCU03501	+
NCU07788	NCU03506	-
NCU07788	NCU03509	+
NCU07788	NCU03512	-
NCU07788	NCU03515	+
NCU07788	NCU03516	+
NCU07788	NCU03523	+
NCU07788	NCU03530	+
NCU07788	NCU03534	-
NCU07788	NCU03542	-
NCU07788	NCU03548	+
NCU07788	NCU03551	-
NCU07788	NCU03552	-
NCU07788	NCU03556	-
NCU07788	NCU03559	+
NCU07788	NCU03560	+
NCU07788	NCU03561	+
NCU07788	NCU03565	+
NCU07788	NCU03569	+
NCU07788	NCU03570	-
NCU07788	NCU03574	-
NCU07788	NCU03575	+
NCU07788	NCU03580	-
NCU07788	NCU03583	-
NCU07788	NCU03584	-
NCU07788	NCU03589	-
NCU07788	NCU03590	-
NCU07788	NCU03592	+
NCU07788	NCU03593	+
NCU07788	NCU03596	+
NCU07788	NCU03597	+
NCU07788	NCU03601	+
NCU07788	NCU03602	+
NCU07788	NCU03603	-
NCU07788	NCU03604	-
NCU07788	NCU03607	+
NCU07788	NCU03608	+
NCU07788	NCU03611	+
NCU07788	NCU03617	-
NCU07788	NCU03621	+
NCU07788	NCU03622	+
NCU07788	NCU03624	+
NCU07788	NCU03628	+
NCU07788	NCU03635	+
NCU07788	NCU03636	-
NCU07788	NCU03638	+
NCU07788	NCU03639	-
NCU07788	NCU03643	+
NCU07788	NCU03645	+
NCU07788	NCU03646	+
NCU07788	NCU03648	-
NCU07788	NCU03650	-
NCU07788	NCU03651	+
NCU07788	NCU03653	+
NCU07788	NCU03659	+
NCU07788	NCU03660	+
NCU07788	NCU03667	+
NCU07788	NCU03669	+
NCU07788	NCU03684	-
NCU07788	NCU03686	+
NCU07788	NCU03693	-
NCU07788	NCU03696	+
NCU07788	NCU03697	+
NCU07788	NCU03699	+
NCU07788	NCU03702	+
NCU07788	NCU03703	+
NCU07788	NCU03708	+
NCU07788	NCU03713	+
NCU07788	NCU03716	+
NCU07788	NCU03725	+
NCU07788	NCU03728	+
NCU07788	NCU03730	+
NCU07788	NCU03731	-
NCU07788	NCU03735	+
NCU07788	NCU03736	+
NCU07788	NCU03737	+
NCU07788	NCU03738	+
NCU07788	NCU03747	+
NCU07788	NCU03748	+
NCU07788	NCU03749	-
NCU07788	NCU03752	-
NCU07788	NCU03753	-
NCU07788	NCU03755	+
NCU07788	NCU03757	+
NCU07788	NCU03759	-
NCU07788	NCU03761	+
NCU07788	NCU03768	+
NCU07788	NCU03771	+
NCU07788	NCU03773	+
NCU07788	NCU03776	+
NCU07788	NCU03779	-
NCU07788	NCU03780	-
NCU07788	NCU03781	+
NCU07788	NCU03784	-
NCU07788	NCU03785	-
NCU07788	NCU03789	-
NCU07788	NCU03791	+
NCU07788	NCU03792	+
NCU07788	NCU03793	-
NCU07788	NCU03794	+
NCU07788	NCU03798	+
NCU07788	NCU03803	-
NCU07788	NCU03805	-
NCU07788	NCU03806	+
NCU07788	NCU03808	+
NCU07788	NCU03813	-
NCU07788	NCU03821	-
NCU07788	NCU03823	+
NCU07788	NCU03830	+
NCU07788	NCU03835	-
NCU07788	NCU03854	+
NCU07788	NCU03861	-
NCU07788	NCU03864	-
NCU07788	NCU03887	+
NCU07788	NCU03888	+
NCU07788	NCU03889	+
NCU07788	NCU03901	+
NCU07788	NCU03904	+
NCU07788	NCU03907	+
NCU07788	NCU03913	-
NCU07788	NCU03915	+
NCU07788	NCU03921	+
NCU07788	NCU03922	+
NCU07788	NCU03925	-
NCU07788	NCU03926	+
NCU07788	NCU03928	+
NCU07788	NCU03929	+
NCU07788	NCU03931	+
NCU07788	NCU03935	+
NCU07788	NCU03936	+
NCU07788	NCU03947	+
NCU07788	NCU03948	+
NCU07788	NCU03949	-
NCU07788	NCU03950	+
NCU07788	NCU03952	+
NCU07788	NCU03961	+
NCU07788	NCU03963	+
NCU07788	NCU03965	-
NCU07788	NCU03975	+
NCU07788	NCU03979	+
NCU07788	NCU03981	-
NCU07788	NCU03988	+
NCU07788	NCU03989	+
NCU07788	NCU03992	+
NCU07788	NCU03993	+
NCU07788	NCU03996	-
NCU07788	NCU03998	-
NCU07788	NCU04001	+
NCU07788	NCU04005	+
NCU07788	NCU04006	+
NCU07788	NCU04019	+
NCU07788	NCU04020	+
NCU07788	NCU04021	+
NCU07788	NCU04022	+
NCU07788	NCU04025	-
NCU07788	NCU04029	-
NCU07788	NCU04033	-
NCU07788	NCU04034	-
NCU07788	NCU04039	-
NCU07788	NCU04041	+
NCU07788	NCU04043	-
NCU07788	NCU04047	+
NCU07788	NCU04049	+
NCU07788	NCU04050	+
NCU07788	NCU04058	+
NCU07788	NCU04060	-
NCU07788	NCU04065	-
NCU07788	NCU04066	-
NCU07788	NCU04068	+
NCU07788	NCU04070	-
NCU07788	NCU04071	-
NCU07788	NCU04072	-
NCU07788	NCU04077	+
NCU07788	NCU04078	-
NCU07788	NCU04079	-
NCU07788	NCU04087	+
NCU07788	NCU04089	-
NCU07788	NCU04095	+
NCU07788	NCU04096	+
NCU07788	NCU04097	+
NCU07788	NCU04099	-
NCU07788	NCU04102	+
NCU07788	NCU04106	+
NCU07788	NCU04108	+
NCU07788	NCU04117	+
NCU07788	NCU04118	+
NCU07788	NCU04126	-
NCU07788	NCU04130	-
NCU07788	NCU04133	-
NCU07788	NCU04135	-
NCU07788	NCU04143	+
NCU07788	NCU04148	+
NCU07788	NCU04150	+
NCU07788	NCU04152	+
NCU07788	NCU04153	+
NCU07788	NCU04154	+
NCU07788	NCU04155	+
NCU07788	NCU04156	+
NCU07788	NCU04159	+
NCU07788	NCU04163	-
NCU07788	NCU04164	+
NCU07788	NCU04165	+
NCU07788	NCU04167	-
NCU07788	NCU04168	-
NCU07788	NCU04169	-
NCU07788	NCU04170	-
NCU07788	NCU04171	+
NCU07788	NCU04175	+
NCU07788	NCU04179	-
NCU07788	NCU04181	+
NCU07788	NCU04189	+
NCU07788	NCU04192	-
NCU07788	NCU04194	-
NCU07788	NCU04196	+
NCU07788	NCU04197	-
NCU07788	NCU04199	+
NCU07788	NCU04201	+
NCU07788	NCU04205	-
NCU07788	NCU04206	-
NCU07788	NCU04207	-
NCU07788	NCU04208	-
NCU07788	NCU04211	-
NCU07788	NCU04216	+
NCU07788	NCU04219	+
NCU07788	NCU04225	+
NCU07788	NCU04226	-
NCU07788	NCU04230	+
NCU07788	NCU04231	-
NCU07788	NCU04233	-
NCU07788	NCU04243	+
NCU07788	NCU04244	+
NCU07788	NCU04249	-
NCU07788	NCU04255	-
NCU07788	NCU04256	+
NCU07788	NCU04258	+
NCU07788	NCU04259	+
NCU07788	NCU04260	-
NCU07788	NCU04261	-
NCU07788	NCU04265	+
NCU07788	NCU04266	+
NCU07788	NCU04268	+
NCU07788	NCU04270	-
NCU07788	NCU04273	+
NCU07788	NCU04277	+
NCU07788	NCU04279	+
NCU07788	NCU04280	+
NCU07788	NCU04282	-
NCU07788	NCU04284	+
NCU07788	NCU04285	+
NCU07788	NCU04287	-
NCU07788	NCU04289	+
NCU07788	NCU04291	-
NCU07788	NCU04292	-
NCU07788	NCU04297	-
NCU07788	NCU04298	-
NCU07788	NCU04301	-
NCU07788	NCU04303	+
NCU07788	NCU04307	+
NCU07788	NCU04308	-
NCU07788	NCU04318	-
NCU07788	NCU04327	+
NCU07788	NCU04329	+
NCU07788	NCU04331	+
NCU07788	NCU04332	-
NCU07788	NCU04334	+
NCU07788	NCU04335	+
NCU07788	NCU04341	-
NCU07788	NCU04342	-
NCU07788	NCU04343	-
NCU07788	NCU04346	-
NCU07788	NCU04348	+
NCU07788	NCU04350	+
NCU07788	NCU04352	+
NCU07788	NCU04367	-
NCU07788	NCU04368	-
NCU07788	NCU04378	+
NCU07788	NCU04383	-
NCU07788	NCU04384	-
NCU07788	NCU04385	+
NCU07788	NCU04391	-
NCU07788	NCU04392	-
NCU07788	NCU04393	-
NCU07788	NCU04394	-
NCU07788	NCU04402	-
NCU07788	NCU04410	+
NCU07788	NCU04411	-
NCU07788	NCU04412	+
NCU07788	NCU04415	-
NCU07788	NCU04416	+
NCU07788	NCU04418	+
NCU07788	NCU04419	+
NCU07788	NCU04421	+
NCU07788	NCU04424	-
NCU07788	NCU04426	+
NCU07788	NCU04427	+
NCU07788	NCU04430	-
NCU07788	NCU04431	-
NCU07788	NCU04433	+
NCU07788	NCU04439	+
NCU07788	NCU04450	-
NCU07788	NCU04452	+
NCU07788	NCU04454	+
NCU07788	NCU04455	+
NCU07788	NCU04460	-
NCU07788	NCU04466	+
NCU07788	NCU04474	-
NCU07788	NCU04475	-
NCU07788	NCU04480	-
NCU07788	NCU04481	+
NCU07788	NCU04483	+
NCU07788	NCU04485	+
NCU07788	NCU04486	-
NCU07788	NCU04487	-
NCU07788	NCU04490	-
NCU07788	NCU04491	-
NCU07788	NCU04493	+
NCU07788	NCU04501	-
NCU07788	NCU04503	+
NCU07788	NCU04504	+
NCU07788	NCU04506	+
NCU07788	NCU04508	+
NCU07788	NCU04509	-
NCU07788	NCU04510	+
NCU07788	NCU04514	+
NCU07788	NCU04516	+
NCU07788	NCU04520	-
NCU07788	NCU04522	-
NCU07788	NCU04526	+
NCU07788	NCU04528	+
NCU07788	NCU04532	+
NCU07788	NCU04533	-
NCU07788	NCU04537	+
NCU07788	NCU04538	-
NCU07788	NCU04539	-
NCU07788	NCU04543	+
NCU07788	NCU04544	-
NCU07788	NCU04545	-
NCU07788	NCU04546	-
NCU07788	NCU04550	-
NCU07788	NCU04552	+
NCU07788	NCU04553	+
NCU07788	NCU04554	+
NCU07788	NCU04557	+
NCU07788	NCU04558	+
NCU07788	NCU04568	-
NCU07788	NCU04571	+
NCU07788	NCU04575	-
NCU07788	NCU04576	-
NCU07788	NCU04577	-
NCU07788	NCU04579	+
NCU07788	NCU04583	-
NCU07788	NCU04591	+
NCU07788	NCU04596	+
NCU07788	NCU04601	-
NCU07788	NCU04602	+
NCU07788	NCU04603	+
NCU07788	NCU04604	+
NCU07788	NCU04605	-
NCU07788	NCU04607	-
NCU07788	NCU04609	+
NCU07788	NCU04613	-
NCU07788	NCU04614	-
NCU07788	NCU04616	-
NCU07788	NCU04618	-
NCU07788	NCU04620	+
NCU07788	NCU04622	-
NCU07788	NCU04623	-
NCU07788	NCU04627	-
NCU07788	NCU04630	+
NCU07788	NCU04634	-
NCU07788	NCU04635	-
NCU07788	NCU04637	+
NCU07788	NCU04639	+
NCU07788	NCU04641	+
NCU07788	NCU04644	+
NCU07788	NCU04645	+
NCU07788	NCU04647	+
NCU07788	NCU04649	+
NCU07788	NCU04655	-
NCU07788	NCU04656	+
NCU07788	NCU04657	-
NCU07788	NCU04661	+
NCU07788	NCU04665	-
NCU07788	NCU04667	-
NCU07788	NCU04669	-
NCU07788	NCU04670	+
NCU07788	NCU04671	+
NCU07788	NCU04672	-
NCU07788	NCU04690	-
NCU07788	NCU04691	-
NCU07788	NCU04694	-
NCU07788	NCU04697	-
NCU07788	NCU04720	+
NCU07788	NCU04723	-
NCU07788	NCU04727	-
NCU07788	NCU04728	-
NCU07788	NCU04733	-
NCU07788	NCU04734	-
NCU07788	NCU04735	-
NCU07788	NCU04736	+
NCU07788	NCU04740	+
NCU07788	NCU04741	+
NCU07788	NCU04744	-
NCU07788	NCU04751	-
NCU07788	NCU04753	+
NCU07788	NCU04754	+
NCU07788	NCU04761	-
NCU07788	NCU04764	+
NCU07788	NCU04768	+
NCU07788	NCU04774	+
NCU07788	NCU04775	+
NCU07788	NCU04778	-
NCU07788	NCU04779	+
NCU07788	NCU04783	+
NCU07788	NCU04786	-
NCU07788	NCU04787	+
NCU07788	NCU04790	+
NCU07788	NCU04791	+
NCU07788	NCU04796	-
NCU07788	NCU04797	-
NCU07788	NCU04798	-
NCU07788	NCU04799	+
NCU07788	NCU04801	-
NCU07788	NCU04802	-
NCU07788	NCU04805	-
NCU07788	NCU04806	+
NCU07788	NCU04809	-
NCU07788	NCU04810	-
NCU07788	NCU04811	-
NCU07788	NCU04814	+
NCU07788	NCU04815	-
NCU07788	NCU04817	+
NCU07788	NCU04818	-
NCU07788	NCU04825	-
NCU07788	NCU04830	+
NCU07788	NCU04837	+
NCU07788	NCU04841	+
NCU07788	NCU04844	-
NCU07788	NCU04845	-
NCU07788	NCU04847	+
NCU07788	NCU04848	-
NCU07788	NCU04850	-
NCU07788	NCU04851	+
NCU07788	NCU04854	-
NCU07788	NCU04856	+
NCU07788	NCU04857	+
NCU07788	NCU04861	-
NCU07788	NCU04862	-
NCU07788	NCU04866	-
NCU07788	NCU04874	+
NCU07788	NCU04883	-
NCU07788	NCU04884	-
NCU07788	NCU04885	-
NCU07788	NCU04886	-
NCU07788	NCU04902	-
NCU07788	NCU04903	-
NCU07788	NCU04908	-
NCU07788	NCU04909	-
NCU07788	NCU04910	-
NCU07788	NCU04914	-
NCU07788	NCU04923	+
NCU07788	NCU04924	-
NCU07788	NCU04927	+
NCU07788	NCU04930	-
NCU07788	NCU04932	+
NCU07788	NCU04935	-
NCU07788	NCU04936	+
NCU07788	NCU04939	-
NCU07788	NCU04940	-
NCU07788	NCU04941	-
NCU07788	NCU04942	-
NCU07788	NCU04944	+
NCU07788	NCU04945	+
NCU07788	NCU04947	-
NCU07788	NCU04948	-
NCU07788	NCU04952	-
NCU07788	NCU04959	-
NCU07788	NCU04960	-
NCU07788	NCU04962	-
NCU07788	NCU04963	+
NCU07788	NCU04983	+
NCU07788	NCU04990	-
NCU07788	NCU04994	-
NCU07788	NCU04996	-
NCU07788	NCU05001	-
NCU07788	NCU05005	-
NCU07788	NCU05006	-
NCU07788	NCU05010	+
NCU07788	NCU05011	-
NCU07788	NCU05013	+
NCU07788	NCU05016	-
NCU07788	NCU05018	-
NCU07788	NCU05022	+
NCU07788	NCU05023	+
NCU07788	NCU05027	+
NCU07788	NCU05032	+
NCU07788	NCU05035	-
NCU07788	NCU05037	-
NCU07788	NCU05039	-
NCU07788	NCU05042	-
NCU07788	NCU05043	-
NCU07788	NCU05045	-
NCU07788	NCU05046	+
NCU07788	NCU05054	-
NCU07788	NCU05058	-
NCU07788	NCU05060	+
NCU07788	NCU05069	-
NCU07788	NCU05071	-
NCU07788	NCU05075	+
NCU07788	NCU05078	-
NCU07788	NCU05081	-
NCU07788	NCU05089	+
NCU07788	NCU05094	+
NCU07788	NCU05095	+
NCU07788	NCU05097	-
NCU07788	NCU05098	-
NCU07788	NCU05101	-
NCU07788	NCU05102	-
NCU07788	NCU05105	-
NCU07788	NCU05113	-
NCU07788	NCU05119	-
NCU07788	NCU05123	+
NCU07788	NCU05128	-
NCU07788	NCU05129	+
NCU07788	NCU05131	+
NCU07788	NCU05132	+
NCU07788	NCU05133	+
NCU07788	NCU05134	+
NCU07788	NCU05135	+
NCU07788	NCU05136	+
NCU07788	NCU05137	+
NCU07788	NCU05141	+
NCU07788	NCU05142	-
NCU07788	NCU05143	-
NCU07788	NCU05146	-
NCU07788	NCU05147	-
NCU07788	NCU05148	-
NCU07788	NCU05149	+
NCU07788	NCU05151	+
NCU07788	NCU05153	+
NCU07788	NCU05156	-
NCU07788	NCU05157	-
NCU07788	NCU05159	-
NCU07788	NCU05163	+
NCU07788	NCU05166	-
NCU07788	NCU05168	+
NCU07788	NCU05169	+
NCU07788	NCU05170	+
NCU07788	NCU05172	-
NCU07788	NCU05183	+
NCU07788	NCU05184	-
NCU07788	NCU05185	+
NCU07788	NCU05188	+
NCU07788	NCU05189	-
NCU07788	NCU05192	-
NCU07788	NCU05193	-
NCU07788	NCU05194	+
NCU07788	NCU05201	-
NCU07788	NCU05202	+
NCU07788	NCU05203	+
NCU07788	NCU05206	+
NCU07788	NCU05217	+
NCU07788	NCU05219	-
NCU07788	NCU05225	+
NCU07788	NCU05226	+
NCU07788	NCU05229	-
NCU07788	NCU05230	+
NCU07788	NCU05233	+
NCU07788	NCU05235	+
NCU07788	NCU05236	-
NCU07788	NCU05237	+
NCU07788	NCU05239	-
NCU07788	NCU05251	+
NCU07788	NCU05252	+
NCU07788	NCU05254	+
NCU07788	NCU05259	+
NCU07788	NCU05260	-
NCU07788	NCU05261	+
NCU07788	NCU05268	-
NCU07788	NCU05269	+
NCU07788	NCU05277	+
NCU07788	NCU05278	+
NCU07788	NCU05280	-
NCU07788	NCU05287	+
NCU07788	NCU05289	+
NCU07788	NCU05293	+
NCU07788	NCU05294	+
NCU07788	NCU05298	+
NCU07788	NCU05300	-
NCU07788	NCU05301	+
NCU07788	NCU05305	+
NCU07788	NCU05306	-
NCU07788	NCU05309	+
NCU07788	NCU05319	+
NCU07788	NCU05321	+
NCU07788	NCU05341	-
NCU07788	NCU05345	-
NCU07788	NCU05349	-
NCU07788	NCU05350	-
NCU07788	NCU05351	+
NCU07788	NCU05354	-
NCU07788	NCU05356	-
NCU07788	NCU05376	-
NCU07788	NCU05381	-
NCU07788	NCU05383	-
NCU07788	NCU05387	-
NCU07788	NCU05390	+
NCU07788	NCU05393	-
NCU07788	NCU05394	-
NCU07788	NCU05395	+
NCU07788	NCU05401	+
NCU07788	NCU05404	+
NCU07788	NCU05410	+
NCU07788	NCU05414	-
NCU07788	NCU05417	-
NCU07788	NCU05418	+
NCU07788	NCU05419	-
NCU07788	NCU05420	+
NCU07788	NCU05426	+
NCU07788	NCU05435	+
NCU07788	NCU05453	+
NCU07788	NCU05454	+
NCU07788	NCU05462	-
NCU07788	NCU05490	+
NCU07788	NCU05493	-
NCU07788	NCU05495	-
NCU07788	NCU05499	-
NCU07788	NCU05506	-
NCU07788	NCU05507	-
NCU07788	NCU05513	+
NCU07788	NCU05515	+
NCU07788	NCU05516	+
NCU07788	NCU05519	-
NCU07788	NCU05520	-
NCU07788	NCU05524	+
NCU07788	NCU05525	+
NCU07788	NCU05526	+
NCU07788	NCU05534	+
NCU07788	NCU05537	-
NCU07788	NCU05542	+
NCU07788	NCU05547	-
NCU07788	NCU05548	+
NCU07788	NCU05550	-
NCU07788	NCU05551	+
NCU07788	NCU05552	+
NCU07788	NCU05553	-
NCU07788	NCU05554	+
NCU07788	NCU05560	+
NCU07788	NCU05561	+
NCU07788	NCU05563	-
NCU07788	NCU05574	-
NCU07788	NCU05577	-
NCU07788	NCU05581	-
NCU07788	NCU05585	-
NCU07788	NCU05591	+
NCU07788	NCU05595	-
NCU07788	NCU05597	-
NCU07788	NCU05598	+
NCU07788	NCU05599	+
NCU07788	NCU05601	+
NCU07788	NCU05602	+
NCU07788	NCU05607	+
NCU07788	NCU05609	-
NCU07788	NCU05617	+
NCU07788	NCU05619	-
NCU07788	NCU05623	+
NCU07788	NCU05624	-
NCU07788	NCU05625	-
NCU07788	NCU05627	+
NCU07788	NCU05629	+
NCU07788	NCU05632	-
NCU07788	NCU05638	+
NCU07788	NCU05639	-
NCU07788	NCU05641	-
NCU07788	NCU05643	-
NCU07788	NCU05645	+
NCU07788	NCU05646	-
NCU07788	NCU05649	-
NCU07788	NCU05650	+
NCU07788	NCU05652	-
NCU07788	NCU05653	+
NCU07788	NCU05663	-
NCU07788	NCU05664	+
NCU07788	NCU05667	+
NCU07788	NCU05668	+
NCU07788	NCU05670	+
NCU07788	NCU05680	+
NCU07788	NCU05681	-
NCU07788	NCU05683	+
NCU07788	NCU05685	+
NCU07788	NCU05694	+
NCU07788	NCU05698	+
NCU07788	NCU05700	+
NCU07788	NCU05703	+
NCU07788	NCU05706	+
NCU07788	NCU05718	+
NCU07788	NCU05721	+
NCU07788	NCU05723	+
NCU07788	NCU05726	+
NCU07788	NCU05728	-
NCU07788	NCU05732	-
NCU07788	NCU05735	+
NCU07788	NCU05750	-
NCU07788	NCU05752	+
NCU07788	NCU05755	+
NCU07788	NCU05756	+
NCU07788	NCU05758	-
NCU07788	NCU05762	-
NCU07788	NCU05766	-
NCU07788	NCU05767	-
NCU07788	NCU05768	-
NCU07788	NCU05770	-
NCU07788	NCU05771	-
NCU07788	NCU05776	+
NCU07788	NCU05781	-
NCU07788	NCU05782	+
NCU07788	NCU05784	+
NCU07788	NCU05785	+
NCU07788	NCU05786	+
NCU07788	NCU05798	-
NCU07788	NCU05810	+
NCU07788	NCU05813	+
NCU07788	NCU05814	+
NCU07788	NCU05818	-
NCU07788	NCU05819	-
NCU07788	NCU05820	-
NCU07788	NCU05822	-
NCU07788	NCU05826	+
NCU07788	NCU05828	-
NCU07788	NCU05829	+
NCU07788	NCU05830	+
NCU07788	NCU05837	-
NCU07788	NCU05838	-
NCU07788	NCU05839	-
NCU07788	NCU05841	+
NCU07788	NCU05842	+
NCU07788	NCU05849	-
NCU07788	NCU05850	-
NCU07788	NCU05851	-
NCU07788	NCU05852	-
NCU07788	NCU05853	-
NCU07788	NCU05858	-
NCU07788	NCU05859	-
NCU07788	NCU05860	-
NCU07788	NCU05862	-
NCU07788	NCU05863	-
NCU07788	NCU05866	-
NCU07788	NCU05869	-
NCU07788	NCU05870	-
NCU07788	NCU05873	+
NCU07788	NCU05875	-
NCU07788	NCU05878	+
NCU07788	NCU05881	+
NCU07788	NCU05887	-
NCU07788	NCU05889	+
NCU07788	NCU05890	+
NCU07788	NCU05893	-
NCU07788	NCU05894	+
NCU07788	NCU05896	-
NCU07788	NCU05897	+
NCU07788	NCU05899	+
NCU07788	NCU05900	+
NCU07788	NCU05906	-
NCU07788	NCU05909	-
NCU07788	NCU05914	+
NCU07788	NCU05919	-
NCU07788	NCU05922	+
NCU07788	NCU05923	-
NCU07788	NCU05926	+
NCU07788	NCU05928	-
NCU07788	NCU05929	-
NCU07788	NCU05931	+
NCU07788	NCU05932	-
NCU07788	NCU05933	-
NCU07788	NCU05934	-
NCU07788	NCU05936	-
NCU07788	NCU05943	-
NCU07788	NCU05951	-
NCU07788	NCU05952	-
NCU07788	NCU05953	-
NCU07788	NCU05955	-
NCU07788	NCU05956	-
NCU07788	NCU05957	-
NCU07788	NCU05964	+
NCU07788	NCU05970	+
NCU07788	NCU05973	-
NCU07788	NCU05974	+
NCU07788	NCU05979	+
NCU07788	NCU05980	-
NCU07788	NCU05983	+
NCU07788	NCU05985	+
NCU07788	NCU05987	+
NCU07788	NCU05989	+
NCU07788	NCU05990	-
NCU07788	NCU05994	+
NCU07788	NCU06000	-
NCU07788	NCU06001	-
NCU07788	NCU06003	+
NCU07788	NCU06009	-
NCU07788	NCU06011	-
NCU07788	NCU06019	-
NCU07788	NCU06023	-
NCU07788	NCU06024	-
NCU07788	NCU06025	-
NCU07788	NCU06026	-
NCU07788	NCU06027	-
NCU07788	NCU06028	-
NCU07788	NCU06042	+
NCU07788	NCU06047	+
NCU07788	NCU06049	-
NCU07788	NCU06050	-
NCU07788	NCU06058	-
NCU07788	NCU06061	-
NCU07788	NCU06062	-
